ratio,note_num,duration_diff,midi_path
0.3625619519634007,1109.5,0.22476292923033261,"Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/I._Allegro/06313.mid"
0.37955449049616036,1161.5,0.16056602345243007,"Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/I._Allegro/06315.mid"
1.657708851268695,2625.5,0.8396312887180813,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/II._Allegretto/06379.mid"
0.6767703161745493,2030.0,0.2750075132243175,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/I._Allegro/06344.mid"
0.7174432120234631,2152.0,0.3000065626777394,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/I._Allegro/06359.mid"
0.7311119721038357,2193.0,0.3007050842001976,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/I._Allegro/06360.mid"
0.31049362868698493,556.0,0.1749080950383647,"Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/06401.mid"
0.30347574761285623,1047.0,0.19190130171434955,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/IV._Fuga._Allegro_ma_non_troppo/06552.mid"
0.30811339036529717,1063.0,0.19188328050932882,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/IV._Fuga._Allegro_ma_non_troppo/06553.mid"
0.38318523242043545,1322.0,0.18086294904832598,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/IV._Fuga._Allegro_ma_non_troppo/06554.mid"
0.4331142675429298,1702.5,0.5237007840630474,"Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/1._Allegro/06692.mid"
0.40970956116175533,1610.5,0.40182788588528395,"Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/1._Allegro/06700.mid"
0.4242103031587873,1667.5,0.4171204992208294,"Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/1._Allegro/06701.mid"
0.41327114691541234,1624.5,0.4664730948015905,"Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/1._Allegro/06702.mid"
1.1015964266512264,1973.0,0.2979693103751467,"Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/06704.mid"
1.142913271847471,2047.0,0.298651214071927,"Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/06706.mid"
1.1183464990280823,2003.0,0.4000201675153843,"Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/06709.mid"
0.708871492815287,2464.0,0.4541048675967066,"Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/III._Allegro/06739.mid"
0.8694032675680996,3022.0,0.42249094294168565,"Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/III._Allegro/06746.mid"
0.7054191965840437,2452.0,0.42248979043471985,"Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/III._Allegro/06747.mid"
0.34487431360917764,2880.5,0.33264523812507807,"Ludwig_van_Beethoven/Piano_Sonata_No._21_in_C_major,_Op._53,_""Waldstein""/I._Allegro_con_brio/07007.mid"
0.3327818624116331,2779.5,0.2293495345703444,"Ludwig_van_Beethoven/Piano_Sonata_No._21_in_C_major,_Op._53,_""Waldstein""/I._Allegro_con_brio/07008.mid"
0.36785737026424703,2626.0,0.16297462261116205,"Ludwig_van_Beethoven/Piano_Sonata_No._21_in_C_major,_Op._53,_""Waldstein""/III._Rondo:_Allegretto_moderato/07051.mid"
0.3240472044882956,167.5,0.22402198456359282,"Ludwig_van_Beethoven/Piano_Sonata_No._21_in_C_major,_Op._53,_""Waldstein""/II._Introduzione:_Adagio_molto/07108.mid"
0.3433378196500673,1275.5,0.2500102891782248,"Ludwig_van_Beethoven/Piano_Sonata_No.25_in_G,_Op.79/1._Presto_alla_tedesca/07144.mid"
0.319650067294751,1187.5,0.28572185270314676,"Ludwig_van_Beethoven/Piano_Sonata_No.25_in_G,_Op.79/1._Presto_alla_tedesca/07158.mid"
0.366888145959789,2372.0,0.2900239450980522,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/III._Allegro_ma_non_troppo_-_Presto/07252.mid"
0.3631759556128097,2348.0,0.2648971547467317,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/III._Allegro_ma_non_troppo_-_Presto/07253.mid"
0.3498739402028005,2262.0,0.2696956521227081,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/III._Allegro_ma_non_troppo_-_Presto/07255.mid"
0.3511113369851269,2270.0,0.29784226048186285,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/III._Allegro_ma_non_troppo_-_Presto/07257.mid"
0.358999741472458,2321.0,0.3050161999689646,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/III._Allegro_ma_non_troppo_-_Presto/07265.mid"
0.35049263859396373,2266.0,0.2968294294379505,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/III._Allegro_ma_non_troppo_-_Presto/07266.mid"
0.3537408051475706,2287.0,0.3348614033811621,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/III._Allegro_ma_non_troppo_-_Presto/07274.mid"
0.34507902767128557,2231.0,0.24241241773481767,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/III._Allegro_ma_non_troppo_-_Presto/07280.mid"
0.3783340661963086,2446.0,0.2732511601710425,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/III._Allegro_ma_non_troppo_-_Presto/07281.mid"
0.38003548677200744,2457.0,0.2752079542343939,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/III._Allegro_ma_non_troppo_-_Presto/07286.mid"
0.366114772970835,2367.0,0.2590153880216865,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/III._Allegro_ma_non_troppo_-_Presto/07287.mid"
0.3893159626394557,2517.0,0.2678217464471139,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/III._Allegro_ma_non_troppo_-_Presto/07291.mid"
0.39581229574666954,2559.0,0.28935915555239733,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/III._Allegro_ma_non_troppo_-_Presto/07292.mid"
0.5090049285286576,2368.0,0.1593283083630561,"Ludwig_van_Beethoven/Piano_Sonata_No._22_in_F_Major,_Op._54/II._Allegretto_-_Più_allegro/07812.mid"
0.32251354169315666,1838.0,0.3172666876121989,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/I._Grave_-_Allegro_di_molto_e_con_brio/07987.mid"
0.30062092023563125,1573.5,0.2510234513452727,"Ludwig_van_Beethoven/Piano_Sonata_No.15_in_D,_Op.28_-""Pastorale""/1._Allegro/08305.mid"
0.3029135487979621,1585.5,0.24874985436114877,"Ludwig_van_Beethoven/Piano_Sonata_No.15_in_D,_Op.28_-""Pastorale""/1._Allegro/08318.mid"
0.4416955917410177,2031.5,0.36346997175390416,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/III._Allegretto/08416.mid"
0.42191006437285006,1940.5,0.36375519430495334,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/III._Allegretto/08418.mid"
0.3975586460735668,1828.5,0.3975194700518512,"Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/III._Allegretto/08422.mid"
0.35643796380679593,1521.0,0.2567414164258868,"Ludwig_van_Beethoven/Piano_Sonata_No._24_in_F-Sharp_Major,_Op._78_""For_Therese""/1._Adagio_cantabile_-_Allegro_ma_non_troppo/08581.mid"
0.46964084393622163,729.0,0.2905308798122177,"Ludwig_van_Beethoven/33_Piano_Variations_In_C,_Op._120_On_A_Waltz_By_Anton_Diabelli/Tema._Vivace_-_Variation_I._Alla_marcia_maestoso/08679.mid"
0.304571796522859,236.5,0.17471318855150433,"Ludwig_van_Beethoven/33_Piano_Variations_In_C,_Op._120_On_A_Waltz_By_Anton_Diabelli/Variation_II._Poco_allegro/08692.mid"
0.4065740201381376,479.0,0.21137248580824144,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/08960.mid"
0.5146355462024106,2690.0,0.20269886618958913,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/I._Maestoso_-_Allegro_con_brio_ed_appassionato/09084.mid"
0.32427778840635163,1695.0,0.33081813751935624,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/I._Maestoso_-_Allegro_con_brio_ed_appassionato/09088.mid"
0.5103457789221998,1009.0,0.4843205935196194,"Frederic_Chopin/Piano_Sonata_No._3_in_B_Minor,_Op._58/III._Largo/10142.mid"
0.48129825752028527,2608.0,0.32126193045889684,"Frederic_Chopin/Piano_Sonata_No._3_in_B_Minor,_Op._58/I._Allegro_maestoso/10206.mid"
0.40452675632073054,2192.0,0.3762761234959656,"Frederic_Chopin/Piano_Sonata_No._3_in_B_Minor,_Op._58/I._Allegro_maestoso/10207.mid"
0.3546990992921734,1922.0,0.1645379561732553,"Frederic_Chopin/Piano_Sonata_No._3_in_B_Minor,_Op._58/I._Allegro_maestoso/10213.mid"
0.47594639806166245,2579.0,0.36191417421594624,"Frederic_Chopin/Piano_Sonata_No._3_in_B_Minor,_Op._58/I._Allegro_maestoso/10215.mid"
0.3703855839122747,2007.0,0.16399239178222938,"Frederic_Chopin/Piano_Sonata_No._3_in_B_Minor,_Op._58/I._Allegro_maestoso/10217.mid"
0.38164294346317096,2068.0,0.1745060742228569,"Frederic_Chopin/Piano_Sonata_No._3_in_B_Minor,_Op._58/I._Allegro_maestoso/10218.mid"
0.42947847616005114,2151.0,0.33988324798829983,"Johann_Sebastian_Bach/Toccata_in_D_Major,_BWV_912/10607.mid"
0.4635496407961371,1804.0,0.16948187882917445,"Maurice_Ravel/Jeux_d'eau,_M._30/10704.mid"
0.6364552324250058,1069.0,0.53479829992458,"Franz_Schubert/Allegretto_in_C_Minor,_D._915/10724.mid"
0.32712822777057726,638.0,0.2962100182904205,"Frederic_Chopin/Waltz_No.3_in_A_Minor,_Op.34_No.2/11158.mid"
